bfs_nr,municipality,canton,energyreporter_date,electric_car_share,electric_car_share_last_change,solar_potential_usage,solar_potential_usage_last_change,renewable_heating_share,renewable_heating_share_coverage,renewable_heating_share_last_change
24,Buch am Irchel,ZH,2021-06-30,0.029028,2021-05-31,0.038271,2020-10-16,0.687919,0.901996,2020-11-10
24,Buch am Irchel,ZH,2021-07-31,0.030479,2021-06-30,0.038271,2020-10-16,0.685619,0.903636,2020-11-10
24,Buch am Irchel,ZH,2021-08-31,0.034732,2021-07-31,0.038271,2020-10-16,0.685619,0.995992,2020-11-10
24,Buch am Irchel,ZH,2021-09-30,0.036284,2021-08-31,0.038271,2020-10-16,0.6875,0.906137,2021-05-03
24,Buch am Irchel,ZH,2021-10-31,0.033382,2021-09-30,0.038271,2020-10-16,0.68693,0.94955,2021-07-01
24,Buch am Irchel,ZH,2021-11-30,0.035036,2021-10-31,0.038271,2020-10-16,0.68693,0.992793,2021-11-10
24,Buch am Irchel,ZH,2021-12-31,0.039301,2021-11-30,0.038271,2020-10-16,0.696049,0.99278,2021-12-21
24,Buch am Irchel,ZH,2022-01-31,0.044118,2021-12-31,0.03955,2021-01-22,0.70303,0.992793,2022-01-06
24,Buch am Irchel,ZH,2022-02-28,0.044379,2022-01-31,0.037706,2021-01-22,0.70303,0.992793,2022-01-06
24,Buch am Irchel,ZH,2022-03-31,0.043924,2022-02-28,0.037706,2021-01-22,0.70303,0.992767,2022-01-06
25,Dachsen,ZH,2021-03-31,0.016584,2020-12-31,0.031861,2020-10-07,0.376114,0.973072,2020-11-16
25,Dachsen,ZH,2021-04-30,0.018197,2021-03-31,0.031861,2020-10-07,0.374332,0.973072,2020-11-16
25,Dachsen,ZH,2021-05-31,0.01904,2021-04-30,0.039499,2020-10-07,0.374332,0.973105,2020-12-15
25,Dachsen,ZH,2021-06-30,0.019688,2021-05-31,0.040619,2020-10-19,0.374332,0.973105,2020-12-15
25,Dachsen,ZH,2021-07-31,0.021399,2021-06-30,0.041524,2021-03-19,0.374332,0.973138,2021-06-22
25,Dachsen,ZH,2021-08-31,0.023868,2021-07-31,0.041524,2021-03-19,0.375,1.0,2021-06-22
25,Dachsen,ZH,2021-09-30,0.023967,2021-08-31,0.04266,2021-03-19,0.374332,0.973138,2021-06-22
25,Dachsen,ZH,2021-10-31,0.025105,2021-09-30,0.045297,2021-04-26,0.374332,0.973138,2021-06-22
25,Dachsen,ZH,2021-11-30,0.025467,2021-10-31,0.045297,2021-04-26,0.372549,0.990256,2021-06-22
25,Dachsen,ZH,2021-12-31,0.02584,2021-11-30,0.045297,2021-04-26,0.374332,0.990256,2021-06-22
25,Dachsen,ZH,2022-01-31,0.027145,2021-12-31,0.047073,2021-04-26,0.374332,0.990268,2021-06-22
25,Dachsen,ZH,2022-02-28,0.027313,2022-01-31,0.044609,2021-04-26,0.374332,0.990268,2021-06-22
25,Dachsen,ZH,2022-03-31,0.029903,2022-02-28,0.044609,2021-04-26,0.372549,0.990268,2021-06-22
26,Dorf,ZH,2021-03-31,0.00883,2020-07-31,0.01825,2020-01-01,0.523585,0.987047,2020-11-16
26,Dorf,ZH,2021-04-30,0.014989,2021-03-31,0.01825,2020-01-01,0.523585,0.987047,2020-11-16
26,Dorf,ZH,2021-05-31,0.014675,2021-04-30,0.01825,2020-02-20,0.523585,0.987047,2020-11-16
26,Dorf,ZH,2021-06-30,0.014463,2021-05-31,0.020584,2021-03-26,0.530233,0.987147,2020-11-16
26,Dorf,ZH,2021-07-31,0.014583,2021-06-30,0.020584,2021-03-26,0.530233,0.987147,2020-11-16
26,Dorf,ZH,2021-08-31,0.014553,2021-07-31,0.020584,2021-03-26,0.530233,1.0,2021-07-27
26,Dorf,ZH,2021-09-30,0.014583,2021-08-31,0.022625,2021-07-06,0.530233,0.987179,2021-07-27
26,Dorf,ZH,2021-10-31,0.014344,2021-09-30,0.022625,2021-07-06,0.530233,0.987147,2021-07-27
26,Dorf,ZH,2021-11-30,0.014374,2021-10-31,0.022625,2021-07-06,0.549107,1.0,2021-07-27
26,Dorf,ZH,2021-12-31,0.02079,2021-11-30,0.022625,2021-07-06,0.549107,1.0,2021-12-14
26,Dorf,ZH,2022-01-31,0.020877,2021-12-31,0.023278,2021-07-06,0.549107,1.0,2021-12-14
26,Dorf,ZH,2022-02-28,0.023256,2022-01-31,0.021279,2021-07-06,0.549107,1.0,2021-12-14
26,Dorf,ZH,2022-03-31,0.027027,2022-02-28,0.022613,2021-08-16,0.549107,1.0,2021-12-14
27,Feuerthalen,ZH,2021-03-31,0.012488,2020-11-30,0.053097,2020-01-01,0.153165,0.981544,2020-11-16
27,Feuerthalen,ZH,2021-04-30,0.015671,2021-03-31,0.053097,2020-01-01,0.154235,0.975793,2020-11-16
27,Feuerthalen,ZH,2021-05-31,0.018573,2021-04-30,0.055082,2020-10-05,0.154235,0.975813,2021-02-16
27,Feuerthalen,ZH,2021-06-30,0.016019,2021-05-31,0.055866,2020-10-05,0.157431,0.975894,2021-05-17
27,Feuerthalen,ZH,2021-07-31,0.015965,2021-06-30,0.055866,2020-10-05,0.157431,0.975853,2021-05-17
27,Feuerthalen,ZH,2021-08-31,0.015873,2021-07-31,0.055866,2020-10-05,0.157629,0.999147,2021-05-17
27,Feuerthalen,ZH,2021-09-30,0.016386,2021-08-31,0.056595,2020-10-05,0.160602,0.976112,2021-08-30
27,Feuerthalen,ZH,2021-10-31,0.016449,2021-09-30,0.05725,2021-05-18,0.160602,0.976112,2021-08-30
27,Feuerthalen,ZH,2021-11-30,0.016884,2021-10-31,0.057248,2021-05-18,0.161452,0.998357,2021-11-17
27,Feuerthalen,ZH,2021-12-31,0.018447,2021-11-30,0.057997,2021-06-17,0.1625,0.998358,2021-11-17
27,Feuerthalen,ZH,2022-01-31,0.020874,2021-12-31,0.066647,2021-06-17,0.1625,0.998359,2022-01-06
27,Feuerthalen,ZH,2022-02-28,0.020793,2022-01-31,0.055209,2021-06-17,0.1625,0.998359,2022-01-06
27,Feuerthalen,ZH,2022-03-31,0.02175,2022-02-28,0.055209,2021-06-17,0.1625,0.998359,2022-01-06
28,Flaach,ZH,2021-03-31,0.019493,2021-02-28,0.031605,2019-12-11,0.573333,0.939024,2021-01-20
28,Flaach,ZH,2021-04-30,0.020428,2021-03-31,0.031605,2019-12-11,0.573333,0.939024,2021-01-20
28,Flaach,ZH,2021-05-31,0.01938,2021-04-30,0.032362,2020-03-27,0.573333,0.939024,2021-01-20
28,Flaach,ZH,2021-06-30,0.018304,2021-05-31,0.035553,2020-10-07,0.573333,0.939024,2021-01-20
28,Flaach,ZH,2021-07-31,0.021318,2021-06-30,0.035553,2020-10-07,0.574279,0.93932,2021-07-20
28,Flaach,ZH,2021-08-31,0.021277,2021-07-31,0.035553,2020-10-07,0.573333,1.0,2021-07-20
28,Flaach,ZH,2021-09-30,0.022265,2021-08-31,0.036509,2020-11-17,0.577093,0.939173,2021-08-10
28,Flaach,ZH,2021-10-31,0.022115,2021-09-30,0.036509,2020-11-17,0.577093,0.939173,2021-08-10
28,Flaach,ZH,2021-11-30,0.022052,2021-10-31,0.036509,2020-11-17,0.577093,0.997567,2021-11-08
28,Flaach,ZH,2021-12-31,0.024038,2021-11-30,0.037133,2021-10-22,0.578022,0.99757,2021-12-20
28,Flaach,ZH,2022-01-31,0.025292,2021-12-31,0.038839,2021-10-22,0.578022,0.99757,2021-12-20
28,Flaach,ZH,2022-02-28,0.027237,2022-01-31,0.035207,2021-10-22,0.578022,0.99757,2021-12-20
28,Flaach,ZH,2022-03-31,0.028183,2022-02-28,0.036563,2021-11-02,0.578022,0.99757,2022-02-25
29,Flurlingen,ZH,2021-03-31,0.013142,2020-07-31,0.020652,2020-01-01,0.240876,0.951907,2021-01-26
29,Flurlingen,ZH,2021-04-30,0.015644,2021-03-31,0.020652,2020-01-01,0.239024,0.951747,2021-01-26
29,Flurlingen,ZH,2021-05-31,0.01555,2021-04-30,0.023558,2020-10-20,0.239024,0.951747,2021-01-26
29,Flurlingen,ZH,2021-06-30,0.016888,2021-05-31,0.024179,2020-10-20,0.239024,0.951747,2021-01-26
29,Flurlingen,ZH,2021-07-31,0.018007,2021-06-30,0.024179,2020-10-20,0.240876,0.951827,2021-01-26
29,Flurlingen,ZH,2021-08-31,0.018029,2021-07-31,0.024179,2020-10-20,0.240876,0.998258,2021-01-26
29,Flurlingen,ZH,2021-09-30,0.015476,2021-08-31,0.024179,2020-10-20,0.240876,0.951827,2021-01-26
29,Flurlingen,ZH,2021-10-31,0.016726,2021-09-30,0.024179,2020-10-20,0.240876,0.951907,2021-09-29
29,Flurlingen,ZH,2021-11-30,0.016471,2021-10-31,0.024179,2020-10-20,0.240876,0.996683,2021-09-29
29,Flurlingen,ZH,2021-12-31,0.01773,2021-11-30,0.024732,2021-07-09,0.240876,0.996683,2021-09-29
29,Flurlingen,ZH,2022-01-31,0.019116,2021-12-31,0.025672,2021-07-09,0.240876,0.996683,2021-09-29
29,Flurlingen,ZH,2022-02-28,0.020457,2022-01-31,0.023851,2021-07-09,0.240876,0.996683,2021-09-29
29,Flurlingen,ZH,2022-03-31,0.020286,2022-02-28,0.023851,2021-07-09,0.238443,0.996683,2021-09-29
30,Andelfingen,ZH,2021-03-31,0.014894,2020-07-31,0.042973,2020-01-01,0.431856,0.978484,2021-02-03
30,Andelfingen,ZH,2021-04-30,0.018598,2021-03-31,0.042989,2020-01-01,0.440262,0.978528,2021-02-03
30,Andelfingen,ZH,2021-05-31,0.019788,2021-04-30,0.044102,2020-11-12,0.440262,0.978528,2021-02-03
30,Andelfingen,ZH,2021-06-30,0.019802,2021-05-31,0.044529,2020-11-13,0.440262,0.978528,2021-02-03
30,Andelfingen,ZH,2021-07-31,0.021201,2021-06-30,0.044513,2020-11-13,0.445172,0.97855,2021-07-13
30,Andelfingen,ZH,2021-08-31,0.021201,2021-07-31,0.044513,2020-11-13,0.446634,1.0,2021-07-22
30,Andelfingen,ZH,2021-09-30,0.021246,2021-08-31,0.044513,2020-11-13,0.452769,0.978637,2021-07-22
30,Andelfingen,ZH,2021-10-31,0.022017,2021-09-30,0.044513,2020-11-13,0.452769,0.978637,2021-07-22
30,Andelfingen,ZH,2021-11-30,0.022127,2021-10-31,0.044529,2020-11-13,0.456026,1.0,2021-11-04
30,Andelfingen,ZH,2021-12-31,0.025326,2021-11-30,0.045349,2020-11-13,0.455882,1.0,2021-11-04
30,Andelfingen,ZH,2022-01-31,0.025455,2021-12-31,0.051564,2021-01-08,0.457655,1.0,2022-01-20
30,Andelfingen,ZH,2022-02-28,0.024709,2022-01-31,0.043295,2021-01-08,0.457655,1.0,2022-01-20
30,Andelfingen,ZH,2022-03-31,0.025362,2022-02-28,0.044694,2021-08-10,0.457655,1.0,2022-01-20
31,Henggart,ZH,2021-03-31,0.018349,2020-11-30,0.076678,2020-10-09,0.377256,0.737748,2019-11-05
31,Henggart,ZH,2021-04-30,0.023485,2021-03-31,0.076678,2020-10-09,0.377256,0.737748,2019-11-05
31,Henggart,ZH,2021-05-31,0.024169,2021-04-30,0.077023,2020-10-09,0.377256,0.737748,2019-11-05
31,Henggart,ZH,2021-06-30,0.025984,2021-05-31,0.079661,2021-02-01,0.377256,0.737748,2019-11-05
31,Henggart,ZH,2021-07-31,0.026549,2021-06-30,0.079661,2021-02-01,0.377256,0.737748,2019-11-05
31,Henggart,ZH,2021-08-31,0.027206,2021-07-31,0.079661,2021-02-01,0.377256,1.0,2019-11-05
31,Henggart,ZH,2021-09-30,0.027027,2021-08-31,0.079661,2021-02-01,0.377256,0.737748,2019-11-05
31,Henggart,ZH,2021-10-31,0.026968,2021-09-30,0.079661,2021-02-01,0.377256,0.737748,2019-11-05
31,Henggart,ZH,2021-11-30,0.027226,2021-10-31,0.077789,2021-08-17,0.379061,0.748344,2020-10-23
31,Henggart,ZH,2021-12-31,0.028486,2021-11-30,0.082445,2021-08-17,0.379061,0.748344,2020-10-23
31,Henggart,ZH,2022-01-31,0.029851,2021-12-31,0.08309,2021-08-17,0.379061,0.748344,2020-10-23
31,Henggart,ZH,2022-02-28,0.030551,2022-01-31,0.080581,2021-08-17,0.379061,0.748344,2020-10-23
31,Henggart,ZH,2022-03-31,0.030643,2022-02-28,0.08132,2021-12-06,0.377256,0.748344,2021-02-17
32,Humlikon,ZH,2021-03-31,0.003226,2020-09-30,0.025653,2020-01-01,0.561728,0.977444,2020-04-23
32,Humlikon,ZH,2021-04-30,0.003135,2021-03-31,0.025653,2020-01-01,0.561728,0.977444,2020-04-23
32,Humlikon,ZH,2021-05-31,0.003115,2021-04-30,0.025653,2020-02-18,0.561728,0.977444,2020-04-23
32,Humlikon,ZH,2021-06-30,0.003125,2021-05-31,0.025653,2020-02-18,0.561728,0.977444,2020-04-23
32,Humlikon,ZH,2021-07-31,0.003086,2021-06-30,0.025653,2020-02-18,0.561728,0.977444,2020-04-23
32,Humlikon,ZH,2021-08-31,0.003106,2021-07-31,0.025653,2020-02-18,0.561728,1.0,2020-04-23
32,Humlikon,ZH,2021-09-30,0.006309,2021-08-31,0.025653,2020-02-18,0.561728,0.977444,2020-04-23
32,Humlikon,ZH,2021-10-31,0.009434,2021-09-30,0.025653,2020-02-18,0.561728,0.977444,2020-04-23
32,Humlikon,ZH,2021-11-30,0.009404,2021-10-31,0.025653,2020-02-18,0.561728,0.996241,2020-04-23
32,Humlikon,ZH,2021-12-31,0.009464,2021-11-30,0.025653,2020-02-18,0.564417,0.996241,2020-04-23
32,Humlikon,ZH,2022-01-31,0.009464,2021-12-31,0.026525,2021-01-07,0.564417,0.996226,2020-04-23
32,Humlikon,ZH,2022-02-28,0.009494,2022-01-31,0.025408,2021-01-07,0.564417,0.996226,2020-04-23
32,Humlikon,ZH,2022-03-31,0.009494,2022-02-28,0.025408,2021-01-07,0.564417,0.996226,2020-04-23
33,Kleinandelfingen,ZH,2021-03-31,0.00654,2020-11-30,0.038028,2020-01-01,0.480499,0.955128,2020-11-23
33,Kleinandelfingen,ZH,2021-04-30,0.009021,2021-03-31,0.038014,2020-01-01,0.480499,0.955169,2020-11-23
33,Kleinandelfingen,ZH,2021-05-31,0.00956,2021-04-30,0.043657,2020-12-10,0.480499,0.95521,2021-01-28
33,Kleinandelfingen,ZH,2021-06-30,0.010146,2021-05-31,0.048645,2020-12-10,0.480499,0.95521,2021-01-28
33,Kleinandelfingen,ZH,2021-07-31,0.010712,2021-06-30,0.048664,2020-12-10,0.481308,0.95521,2021-01-28
33,Kleinandelfingen,ZH,2021-08-31,0.010732,2021-07-31,0.048664,2020-12-10,0.482059,0.999043,2021-01-28
33,Kleinandelfingen,ZH,2021-09-30,0.011349,2021-08-31,0.045467,2020-12-10,0.481308,0.95521,2021-01-28
33,Kleinandelfingen,ZH,2021-10-31,0.013291,2021-09-30,0.045467,2020-12-10,0.481308,0.95521,2021-01-28
33,Kleinandelfingen,ZH,2021-11-30,0.013836,2021-10-31,0.045449,2020-12-10,0.482059,0.997253,2021-10-27
33,Kleinandelfingen,ZH,2021-12-31,0.015783,2021-11-30,0.045467,2020-12-10,0.482866,0.997302,2021-12-23
33,Kleinandelfingen,ZH,2022-01-31,0.016497,2021-12-31,0.051484,2021-01-09,0.48367,0.997305,2022-01-03
33,Kleinandelfingen,ZH,2022-02-28,0.017089,2022-01-31,0.046465,2021-01-09,0.48367,0.997305,2022-01-03
33,Kleinandelfingen,ZH,2022-03-31,0.01771,2022-02-28,0.046465,2021-01-09,0.487539,0.997302,2022-01-03
34,Laufen-Uhwiesen,ZH,2021-03-31,0.018919,2021-01-31,0.050499,2020-10-07,0.340824,0.989937,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-04-30,0.019643,2021-03-31,0.050499,2020-10-07,0.340824,0.989937,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-05-31,0.018667,2021-04-30,0.056269,2020-09-27,0.340824,0.989937,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-06-30,0.01865,2021-05-31,0.057118,2020-12-01,0.341463,0.989886,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-07-31,0.018617,2021-06-30,0.057118,2020-12-01,0.342697,0.989899,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-08-31,0.020426,2021-07-31,0.057118,2020-12-01,0.342697,1.0,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-09-30,0.021239,2021-08-31,0.05834,2021-05-12,0.342697,0.989899,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-10-31,0.021872,2021-09-30,0.059909,2021-05-12,0.342697,0.989899,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-11-30,0.021016,2021-10-31,0.059909,2021-05-12,0.342697,0.998737,2021-01-12
34,Laufen-Uhwiesen,ZH,2021-12-31,0.022163,2021-11-30,0.059909,2021-05-12,0.347092,0.998731,2021-12-20
34,Laufen-Uhwiesen,ZH,2022-01-31,0.025962,2021-12-31,0.064543,2021-05-12,0.348968,0.998731,2022-01-04
34,Laufen-Uhwiesen,ZH,2022-02-28,0.027629,2022-01-31,0.055056,2021-05-12,0.348968,0.998731,2022-01-04
34,Laufen-Uhwiesen,ZH,2022-03-31,0.030169,2022-02-28,0.055817,2021-11-04,0.348968,0.998731,2022-01-04
35,Marthalen,ZH,2021-03-31,0.007914,2020-07-31,0.035187,2020-01-01,0.49236,0.977982,2021-01-12
35,Marthalen,ZH,2021-04-30,0.009332,2021-03-31,0.035187,2020-01-01,0.49236,0.977961,2021-01-12
35,Marthalen,ZH,2021-05-31,0.010007,2021-04-30,0.035187,2020-07-01,0.49236,0.977961,2021-01-12
35,Marthalen,ZH,2021-06-30,0.009922,2021-05-31,0.035187,2020-07-01,0.49236,0.977961,2021-01-12
35,Marthalen,ZH,2021-07-31,0.010646,2021-06-30,0.035187,2020-07-01,0.492334,0.978142,2021-07-05
35,Marthalen,ZH,2021-08-31,0.01204,2021-07-31,0.035187,2020-07-01,0.493174,0.999069,2021-07-05
35,Marthalen,ZH,2021-09-30,0.012031,2021-08-31,0.035187,2020-07-01,0.492334,0.978142,2021-08-17
35,Marthalen,ZH,2021-10-31,0.012775,2021-09-30,0.035187,2020-07-01,0.494058,0.978202,2021-10-14
35,Marthalen,ZH,2021-11-30,0.014255,2021-10-31,0.035937,2021-02-24,0.494058,0.99818,2021-08-17
35,Marthalen,ZH,2021-12-31,0.014316,2021-11-30,0.037319,2021-02-24,0.49577,0.998183,2021-08-17
35,Marthalen,ZH,2022-01-31,0.014378,2021-12-31,0.039701,2021-02-24,0.497462,0.998183,2022-01-13
35,Marthalen,ZH,2022-02-28,0.01443,2022-01-31,0.036122,2021-02-24,0.497462,0.998183,2022-01-13
35,Marthalen,ZH,2022-03-31,0.015141,2022-02-28,0.03653,2021-06-04,0.494932,0.998185,2022-01-13
37,Ossingen,ZH,2021-03-31,0.010101,2020-07-31,0.089185,2020-08-20,0.592814,0.978085,2020-11-16
37,Ossingen,ZH,2021-04-30,0.011029,2021-03-31,0.089185,2020-08-20,0.592814,0.978085,2020-11-16
37,Ossingen,ZH,2021-05-31,0.010959,2021-04-30,0.113618,2020-09-14,0.591633,0.978111,2020-11-16
37,Ossingen,ZH,2021-06-30,0.010949,2021-05-31,0.114162,2021-04-23,0.59761,0.978111,2020-11-16
37,Ossingen,ZH,2021-07-31,0.010959,2021-06-30,0.114162,2021-04-23,0.59761,0.978136,2021-06-18
37,Ossingen,ZH,2021-08-31,0.012693,2021-07-31,0.114162,2021-04-23,0.59761,0.997653,2021-06-18
37,Ossingen,ZH,2021-09-30,0.012601,2021-08-31,0.114162,2021-04-23,0.59761,0.978136,2021-06-18
37,Ossingen,ZH,2021-10-31,0.014376,2021-09-30,0.114162,2021-04-23,0.599602,0.978136,2021-06-18
37,Ossingen,ZH,2021-11-30,0.014376,2021-10-31,0.114162,2021-04-23,0.601594,0.997699,2021-11-11
37,Ossingen,ZH,2021-12-31,0.016334,2021-11-30,0.114162,2021-04-23,0.601594,0.995408,2021-12-15
37,Ossingen,ZH,2022-01-31,0.016529,2021-12-31,0.122314,2021-04-23,0.601594,0.996552,2021-12-15
37,Ossingen,ZH,2022-02-28,0.016575,2022-01-31,0.106702,2021-04-23,0.601594,0.996552,2021-12-15
37,Ossingen,ZH,2022-03-31,0.015582,2022-02-28,0.106702,2021-04-23,0.601594,0.996552,2021-12-15
38,Rheinau,ZH,2021-03-31,0.009804,2021-02-28,0.025672,2020-01-01,0.347932,0.785633,2021-02-22
38,Rheinau,ZH,2021-04-30,0.01218,2021-03-31,0.025672,2020-01-01,0.35109,0.787016,2021-02-22
38,Rheinau,ZH,2021-05-31,0.012285,2021-04-30,0.026186,2020-02-13,0.349398,0.791991,2021-02-22
38,Rheinau,ZH,2021-06-30,0.01221,2021-05-31,0.026186,2020-02-13,0.350242,0.791759,2021-02-22
38,Rheinau,ZH,2021-07-31,0.012195,2021-06-30,0.026186,2020-02-13,0.350242,0.793757,2021-02-22
38,Rheinau,ZH,2021-08-31,0.012092,2021-07-31,0.026186,2020-02-13,0.35109,1.0,2021-02-22
38,Rheinau,ZH,2021-09-30,0.013253,2021-08-31,0.026946,2021-03-04,0.350242,0.795531,2021-02-22
38,Rheinau,ZH,2021-10-31,0.013237,2021-09-30,0.026946,2021-03-04,0.352657,0.795531,2021-02-22
38,Rheinau,ZH,2021-11-30,0.013111,2021-10-31,0.026946,2021-03-04,0.352657,1.0,2021-10-06
38,Rheinau,ZH,2021-12-31,0.013221,2021-11-30,0.027648,2021-06-14,0.352657,1.0,2021-10-06
38,Rheinau,ZH,2022-01-31,0.01451,2021-12-31,0.028579,2021-06-14,0.355072,1.0,2022-01-13
38,Rheinau,ZH,2022-02-28,0.015719,2022-01-31,0.027448,2021-06-14,0.355072,1.0,2022-01-13
38,Rheinau,ZH,2022-03-31,0.016827,2022-02-28,0.027448,2021-06-14,0.359903,1.0,2022-01-13
39,Thalheim an der Thur,ZH,2021-03-31,0.01252,2021-01-31,0.019248,2020-01-01,0.659649,0.967557,2020-11-23
39,Thalheim an der Thur,ZH,2021-04-30,0.012365,2021-03-31,0.019248,2020-01-01,0.66436,0.967803,2020-11-23
39,Thalheim an der Thur,ZH,2021-05-31,0.012308,2021-04-30,0.023096,2020-11-20,0.66436,0.967803,2020-11-23
39,Thalheim an der Thur,ZH,2021-06-30,0.013616,2021-05-31,0.025798,2021-04-22,0.66436,0.967803,2020-11-23
39,Thalheim an der Thur,ZH,2021-07-31,0.014837,2021-06-30,0.02666,2021-04-22,0.67931,0.967803,2020-11-23
39,Thalheim an der Thur,ZH,2021-08-31,0.016224,2021-07-31,0.02666,2021-04-22,0.67931,1.0,2020-11-23
39,Thalheim an der Thur,ZH,2021-09-30,0.016129,2021-08-31,0.025798,2021-04-22,0.67931,0.967803,2020-11-23
39,Thalheim an der Thur,ZH,2021-10-31,0.016105,2021-09-30,0.025798,2021-04-22,0.682759,0.967803,2020-11-23
39,Thalheim an der Thur,ZH,2021-11-30,0.016296,2021-10-31,0.025798,2021-04-22,0.686207,1.0,2021-10-06
39,Thalheim an der Thur,ZH,2021-12-31,0.01791,2021-11-30,0.027235,2021-04-22,0.687285,1.0,2021-10-06
39,Thalheim an der Thur,ZH,2022-01-31,0.020772,2021-12-31,0.028863,2021-04-22,0.687285,1.0,2021-10-06
39,Thalheim an der Thur,ZH,2022-02-28,0.022422,2022-01-31,0.027385,2021-04-22,0.687285,1.0,2021-10-06
39,Thalheim an der Thur,ZH,2022-03-31,0.022422,2022-02-28,0.033094,2021-10-20,0.689655,1.0,2021-10-06
40,Trüllikon,ZH,2021-03-31,0.009198,2020-10-31,0.072038,2020-01-01,0.422343,0.986911,2020-06-30
40,Trüllikon,ZH,2021-04-30,0.01027,2021-03-31,0.072038,2020-01-01,0.422343,0.986928,2020-06-30
40,Trüllikon,ZH,2021-05-31,0.010336,2021-04-30,0.075008,2020-04-03,0.425474,0.986945,2020-06-30
40,Trüllikon,ZH,2021-06-30,0.010309,2021-05-31,0.075008,2020-04-03,0.425474,0.986945,2020-06-30
40,Trüllikon,ZH,2021-07-31,0.011598,2021-06-30,0.075008,2020-04-03,0.425474,0.986962,2021-07-20
40,Trüllikon,ZH,2021-08-31,0.011658,2021-07-31,0.075008,2020-04-03,0.42663,1.0,2021-07-20
40,Trüllikon,ZH,2021-09-30,0.011509,2021-08-31,0.075008,2020-04-03,0.428571,0.986979,2021-07-20
40,Trüllikon,ZH,2021-10-31,0.011421,2021-09-30,0.075008,2020-04-03,0.429333,0.989664,2021-10-20
40,Trüllikon,ZH,2021-11-30,0.015113,2021-10-31,0.075008,2020-04-03,0.430851,1.0,2021-10-25
40,Trüllikon,ZH,2021-12-31,0.01519,2021-11-30,0.075606,2021-06-21,0.450928,1.0,2021-10-25
40,Trüllikon,ZH,2022-01-31,0.016435,2021-12-31,0.078952,2021-06-21,0.450928,0.998708,2021-10-25
40,Trüllikon,ZH,2022-02-28,0.01906,2022-01-31,0.073839,2021-06-21,0.450928,0.998708,2021-10-25
40,Trüllikon,ZH,2022-03-31,0.017722,2022-02-28,0.073839,2021-06-21,0.450928,0.998708,2021-10-25
41,Truttikon,ZH,2021-03-31,0.021407,2020-11-30,0.023986,2019-01-01,0.5625,0.993399,2019-07-16
41,Truttikon,ZH,2021-04-30,0.035503,2021-03-31,0.023986,2019-01-01,0.5625,0.993399,2019-07-16
41,Truttikon,ZH,2021-05-31,0.038348,2021-04-30,0.027973,2019-10-03,0.5625,0.993399,2019-07-16
41,Truttikon,ZH,2021-06-30,0.032738,2021-05-31,0.029514,2021-01-20,0.5625,0.993399,2019-07-16
41,Truttikon,ZH,2021-07-31,0.038806,2021-06-30,0.029514,2021-01-20,0.5625,0.993399,2019-07-16
41,Truttikon,ZH,2021-08-31,0.04142,2021-07-31,0.029514,2021-01-20,0.5625,1.0,2019-07-16
41,Truttikon,ZH,2021-09-30,0.04058,2021-08-31,0.029514,2021-01-20,0.5625,0.993399,2019-07-16
41,Truttikon,ZH,2021-10-31,0.040462,2021-09-30,0.029514,2021-01-20,0.5625,0.993399,2019-07-16
41,Truttikon,ZH,2021-11-30,0.04,2021-10-31,0.029514,2021-01-20,0.5625,1.0,2021-02-16
41,Truttikon,ZH,2021-12-31,0.043478,2021-11-30,0.031267,2021-06-17,0.5625,1.0,2021-02-16
41,Truttikon,ZH,2022-01-31,0.043478,2021-12-31,0.031631,2021-06-17,0.5625,1.0,2021-02-16
41,Truttikon,ZH,2022-02-28,0.042614,2022-01-31,0.030465,2021-06-17,0.5625,1.0,2021-02-16
41,Truttikon,ZH,2022-03-31,0.045714,2022-02-28,0.03642,2021-10-08,0.571429,1.0,2022-01-27
43,Volken,ZH,2021-03-31,0.008439,2021-01-31,0.012429,2019-08-30,0.686957,0.99537,2019-12-11
43,Volken,ZH,2021-04-30,0.012605,2021-03-31,0.012429,2019-08-30,0.686957,0.99537,2019-12-11
43,Volken,ZH,2021-05-31,0.016598,2021-04-30,0.012429,2019-12-03,0.686957,0.99537,2019-12-11
43,Volken,ZH,2021-06-30,0.016461,2021-05-31,0.012429,2019-12-03,0.686957,0.99537,2019-12-11
43,Volken,ZH,2021-07-31,0.016393,2021-06-30,0.012429,2019-12-03,0.686957,0.99537,2019-12-11
43,Volken,ZH,2021-08-31,0.016393,2021-07-31,0.012429,2019-12-03,0.686957,1.0,2019-12-11
43,Volken,ZH,2021-09-30,0.016393,2021-08-31,0.012429,2019-12-03,0.686957,0.995392,2021-09-09
43,Volken,ZH,2021-10-31,0.016598,2021-09-30,0.024177,2020-11-15,0.721739,0.995392,2021-09-09
43,Volken,ZH,2021-11-30,0.016327,2021-10-31,0.02682,2021-08-20,0.721739,1.0,2021-11-09
43,Volken,ZH,2021-12-31,0.016327,2021-11-30,0.02682,2021-08-20,0.721739,0.995455,2021-12-21
